REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
80000200,2009,1, 66,16,1,3,2,4,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0
80000200,2009,1, 67,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
80000200,2009,1, 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1, 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,100,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
80000200,2009,1,101,98,0,0,0,0,0,0,1,0,1,2,5,12,13,17,20,17,2,5,3
80000200,2009,1,102,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000200,2009,1,109,8,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
80000200,2009,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,112,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,120,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,121,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80000200,2009,1,122,25,4,0,0,2,0,3,1,3,6,2,2,1,0,0,0,0,0,0,1
80000200,2009,1,123,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000200,2009,1,125,19,0,0,0,2,0,3,1,3,6,1,2,1,0,0,0,0,0,0,0
80000200,2009,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2009,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,132,6,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0
80000200,2009,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,141,5,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0
80000200,2009,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,154,10,1,0,1,1,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0
80000200,2009,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,156,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80000200,2009,1,157,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,160,61,8,9,4,4,4,6,7,8,2,2,3,1,3,0,0,0,0,0,0
80000200,2009,1,161,22,5,7,1,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0
80000200,2009,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,163,6,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0
80000200,2009,1,164,6,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,1,165,6,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,1,167,10,0,0,2,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0
80000200,2009,1,168,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,1,169,5,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
80000200,2009,1,170,18,0,1,3,1,0,3,2,5,1,0,1,0,0,0,0,0,0,0,1
80000200,2009,2,  1,820,23,18,22,21,44,84,88,96,71,62,81,34,49,29,38,21,15,12,12
80000200,2009,2,  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,  3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,  4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0
80000200,2009,2,  5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,  6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,  7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2009,2,  8,8,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,2,0
80000200,2009,2,  9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,2009,2, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 11,27,0,0,0,0,0,0,0,2,0,2,1,2,2,2,4,2,4,4,2
80000200,2009,2, 12,10,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,1,0,0,1
80000200,2009,2, 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 18,17,0,0,0,0,0,0,0,2,0,0,0,2,0,1,2,1,4,4,1
80000200,2009,2, 19,11,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1,1,0
80000200,2009,2, 20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 21,10,0,0,0,1,0,1,2,0,0,1,1,0,1,1,2,0,0,0,0
80000200,2009,2, 22,12,0,0,0,0,0,1,1,1,3,1,1,1,0,0,2,0,1,0,0
80000200,2009,2, 23,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 31,35,0,0,1,0,1,4,3,2,2,7,2,3,2,3,3,2,0,0,0
80000200,2009,2, 32,15,0,0,1,0,1,2,2,1,0,3,0,1,0,3,1,0,0,0,0
80000200,2009,2, 33,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
80000200,2009,2, 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 40,16,0,0,0,0,0,2,1,1,2,3,1,2,1,0,1,2,0,0,0
80000200,2009,2, 41,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
80000200,2009,2, 42,7,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1
80000200,2009,2, 43,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
80000200,2009,2, 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 46,8,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,0,0,0,0
80000200,2009,2, 47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,2, 48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,2009,2, 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 54,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0
80000200,2009,2, 55,12,1,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
80000200,2009,2, 56,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 61,7,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
80000200,2009,2, 62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 63,5,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
80000200,2009,2, 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 65,151,4,3,7,3,25,39,30,17,7,0,7,2,1,2,0,1,0,0,3
80000200,2009,2, 66,11,0,0,3,0,1,2,0,1,0,0,1,1,2,0,0,0,0,0,0
80000200,2009,2, 67,108,0,0,0,1,3,9,9,16,13,22,9,5,9,4,2,5,1,0,0
80000200,2009,2, 68,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
80000200,2009,2, 69,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2009,2, 70,190,0,0,0,0,1,10,23,35,24,20,36,5,15,6,6,2,4,1,2
80000200,2009,2, 71,97,0,0,0,0,1,5,10,16,17,12,19,3,6,2,2,1,2,0,1
80000200,2009,2, 72,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0
80000200,2009,2, 73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 74,5,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0
80000200,2009,2, 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 77,84,0,0,0,0,0,5,12,18,6,6,15,2,8,4,4,1,1,1,1
80000200,2009,2, 78,8,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,0,0,0
80000200,2009,2, 79,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0
80000200,2009,2, 80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000200,2009,2, 82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,2, 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,2009,2, 85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000200,2009,2, 86,19,0,0,0,0,1,0,0,1,2,3,2,3,3,0,1,0,1,1,1
80000200,2009,2, 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 91,8,0,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0
80000200,2009,2, 92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80000200,2009,2, 94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000200,2009,2, 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 97,8,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,1
80000200,2009,2, 98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2, 99,10,0,0,0,0,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0
80000200,2009,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,109,8,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
80000200,2009,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,112,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0
80000200,2009,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80000200,2009,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,120,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
80000200,2009,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,122,31,9,2,0,4,2,1,3,5,1,1,1,1,1,0,0,0,0,0,0
80000200,2009,2,123,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,125,17,0,1,0,3,2,1,3,3,1,0,1,1,1,0,0,0,0,0,0
80000200,2009,2,126,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,130,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
80000200,2009,2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,132,8,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,141,8,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,142,9,0,0,0,0,0,1,1,3,1,0,1,1,1,0,0,0,0,0,0
80000200,2009,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,144,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
80000200,2009,2,145,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000200,2009,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,147,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,148,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2009,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,151,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,154,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
80000200,2009,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,160,36,2,7,4,2,2,0,4,4,3,0,4,0,2,0,1,1,0,0,0
80000200,2009,2,161,13,2,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2009,2,163,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
80000200,2009,2,164,5,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
